#Operacion,Partida,Descripcion,Tercero,NIF,Imp Oper,Imp Liq,FechaOp,SIGLASOPER
201400002186, 2013/N/220/9200/22100/,FRA NºFE13321131254167 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO CUATRO CARBONAIRE 1 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,732.1,732.1,2014-01-23,RPPA
201400002187, 2013/N/220/9200/22100/,FRA NºFE13321131254168 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO POL VERNICHA 2  26 FASE,GAS NATURAL SERVICIOS SDG SA,A08431090,2555.54,2555.54,2014-01-23,RPPA
201400002188, 2013/N/220/9200/22100/,FRA NºFE13321131342975 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO POL IND BELCAIRE 801,GAS NATURAL SERVICIOS SDG SA,A08431090,1829.81,1829.81,2014-01-23,RPPA
201400002189, 2013/N/220/9200/22100/,FRA NºFE13321131342976 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO COL CARMADAY 102 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,1819.36,1819.36,2014-01-23,RPPA
201400002190, 2013/N/220/9200/22100/,FRA NºFE13321131993070 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO UNIDAD EJECUCIÓN AREA 11,GAS NATURAL SERVICIOS SDG SA,A08431090,472.75,472.75,2014-01-23,RPPA
201400002191, 2013/N/220/9200/22100/,FRA NºFE13321131993071 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO UNIDAD EJECUCION AREA 11,GAS NATURAL SERVICIOS SDG SA,A08431090,628.95,628.95,2014-01-23,RPPA
201400002192, 2013/N/220/9200/22100/,FRA NºFE13321131993072 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO UNIDAD EJECUCION AREA 11,GAS NATURAL SERVICIOS SDG SA,A08431090,550.85,550.85,2014-01-23,RPPA
201400002193, 2013/N/220/9200/22100/,FRA NºFE13321131993073 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO UNIDAD DE EJECUCION AREA 11,GAS NATURAL SERVICIOS SDG SA,A08431090,693.49,693.49,2014-01-23,RPPA
201400002194, 2013/N/220/9200/22100/,"FRA NºFE13321131993085 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO BUENOS AIRES, 55",GAS NATURAL SERVICIOS SDG SA,A08431090,795.04,795.04,2014-01-23,RPPA
201400002195, 2013/N/220/9200/22100/,"FRA NºFE13321131993086 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO BUENOS AIRES, 55",GAS NATURAL SERVICIOS SDG SA,A08431090,1001.05,1001.05,2014-01-23,RPPA
201400002196, 2013/N/220/9200/22100/,"FRA NºFE13321131993089 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO HONORIO GARCIA, 11",GAS NATURAL SERVICIOS SDG SA,A08431090,1001.69,1001.69,2014-01-23,RPPA
201400002197, 2013/N/220/9200/22100/,FRA NºFE13321131993090 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO HONORIO GARCIA 11 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,1237.89,1237.89,2014-01-23,RPPA
201400002198, 2013/N/220/9200/22100/,FRA NºFE13321130657740 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO AV JAUME I 48,GAS NATURAL SERVICIOS SDG SA,A08431090,878.18,878.18,2014-01-23,RPPA
201400002199, 2013/N/220/9200/22100/,"FRA NºFE13321131993099 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO TOLEDO, 30",GAS NATURAL SERVICIOS SDG SA,A08431090,1106.53,1106.53,2014-01-23,RPPA
201400002200, 2013/N/220/9200/22100/,"FRA NºFE13321131993100 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO TOLEDO, 30",GAS NATURAL SERVICIOS SDG SA,A08431090,1388.61,1388.61,2014-01-23,RPPA
201400002201, 2013/N/220/9200/22100/,FRA NºFE13321131993101 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO GRPO LA UNION 10  01,GAS NATURAL SERVICIOS SDG SA,A08431090,218.41,218.41,2014-01-23,RPPA
201400002202, 2013/N/220/9200/22100/,FRA NºFE13321131993102 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO UNION 10  01,GAS NATURAL SERVICIOS SDG SA,A08431090,366.11,366.11,2014-01-23,RPPA
201400002203, 2013/N/220/9200/22100/,FRA NºFE13321129979620 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO POL INDUSTRIAL BELCAIRE 501,GAS NATURAL SERVICIOS SDG SA,A08431090,818.18,818.18,2014-01-23,RPPA
201400002204, 2013/N/220/9200/22100/,FRA NºFE13321131099065 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO POL IND BELCAIRE 501  01,GAS NATURAL SERVICIOS SDG SA,A08431090,1027.3,1027.3,2014-01-23,RPPA
201400002205, 2013/N/220/9200/22100/,FRA NºFE13321129979621 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO POL IND BELCAIRE 901,GAS NATURAL SERVICIOS SDG SA,A08431090,262.12,262.12,2014-01-23,RPPA
201400002206, 2013/N/220/9200/22100/,FRA NºFE13321131099066 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO POL IND BELCAIRE 901 02,GAS NATURAL SERVICIOS SDG SA,A08431090,392.63,392.63,2014-01-23,RPPA
201400002207, 2013/N/220/9200/22100/,FRA NºFE13321130951958 SEPT 13 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO FRANCISCO FUERTES ANTONINO 8,GAS NATURAL SERVICIOS SDG SA,A08431090,857.95,857.95,2014-01-23,RPPA
201400002208, 2013/N/220/9200/22100/,FRA NºFE13321131993095 SEPT 13 CONSUMO ENERGIA ELECTRICA ADMON GRAL DEPORTES SEGARRA 35  02,GAS NATURAL SERVICIOS SDG SA,A08431090,503.26,503.26,2014-01-23,RPPA
201400002209, 2013/N/220/9200/22100/,FRA NºFE13321131993096 SEPT 13 CONSUMO ENERGIA ELECTRICA ADMON GENERAL DEPORTES SEGARRA 35 02,GAS NATURAL SERVICIOS SDG SA,A08431090,1216.59,1216.59,2014-01-23,RPPA
201400002210, 2013/N/220/9200/22100/,FRA NºFE13321130657747 SEPT 13 CONSUMO ENERGIA ELECTRICA CENTRO SOCIAL COLONIA SAN ANTONIO 110,GAS NATURAL SERVICIOS SDG SA,A08431090,660.62,660.62,2014-01-23,RPPA
201400002570, 2013/N/220/9200/22100/,FRA NºFE13321132036367 OCT 13 CONSUMO ENERGIA ELECTRICA CENTRO SOCIAL LES LLIMERES MATILDE BEL 18,GAS NATURAL SERVICIOS SDG SA,A08431090,17.3,17.3,2014-01-23,RPPA
201400002571, 2013/N/220/9200/22100/,"FRA NºFE13321132036365 OCT 13 CONSUMO ENERGIA ELECTRICA CLUBS DE CONVIVENCIA MAESTRO RODRIGO, 15",GAS NATURAL SERVICIOS SDG SA,A08431090,175.37,175.37,2014-01-23,RPPA
201400002572, 2013/N/220/9200/22100/,"FRA NºFE13321132036347 OCT 13 CONSUMO ENERGIA ELECTRICA ADMON GENERAL AV CORAZON JESUS, 56",GAS NATURAL SERVICIOS SDG SA,A08431090,23.72,23.72,2014-01-23,RPPA
201400002573, 2013/N/220/9200/22100/,FRA NºFE13321132125370 OCT 13 CONSUMO ENERGIA ELECTRICA ADMON GENERAL AV JAUME I 11,GAS NATURAL SERVICIOS SDG SA,A08431090,85.48,85.48,2014-01-23,RPPA
201400002574, 2013/N/220/9200/22100/,"FRA NºFE13321132597120 OCT 13 CONSUMO ENERGIA ELECTRICA ADMON GENERAL PZ CENTRO, 1",GAS NATURAL SERVICIOS SDG SA,A08431090,3533.49,3533.49,2014-01-23,RPPA
201400002575, 2013/N/220/9200/22100/,"FRA NºFE13321132125368 OCT 13 CONSUMO ENERGIA ELECTRICA ADMON GENERAL AV AGRICULTOR, 39",GAS NATURAL SERVICIOS SDG SA,A08431090,16.44,16.44,2014-01-23,RPPA
201400002576, 2013/N/220/9200/22100/,"FRA Nº13321132036419 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL CTRA SEGORBE, 19",GAS NATURAL SERVICIOS SDG SA,A08431090,41.3,41.3,2014-01-23,RPPA
201400002577, 2013/N/220/9200/22100/,FRA Nº13321133674646 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL PARAJE EL CIRSTAL 699,GAS NATURAL SERVICIOS SDG SA,A08431090,2203.18,2203.18,2014-01-23,RPPA
201400002578, 2013/N/220/9200/22100/,FRA Nº13321133674647 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL ALTO DE LA VILLA 61,GAS NATURAL SERVICIOS SDG SA,A08431090,488.24,488.24,2014-01-23,RPPA
201400002579, 2013/N/220/9200/22100/,FRA NºFE13321132036407 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL EDF H S/N,GAS NATURAL SERVICIOS SDG SA,A08431090,15.27,15.27,2014-01-23,RPPA
201400002580, 2013/N/220/9200/22100/,"FRA NºFE13321132036420 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL CTRA SEGORBE, 19",GAS NATURAL SERVICIOS SDG SA,A08431090,156.88,156.88,2014-01-23,RPPA
201400002581, 2013/N/220/9200/22100/,"FRA NºFE13321132125379 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL SALVADOR CARDELLS, 29 C",GAS NATURAL SERVICIOS SDG SA,A08431090,39.99,39.99,2014-01-23,RPPA
201400002582, 2013/N/220/9200/22100/,"FRA NºFE13321132036368 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL PZA MERCADO, 2",GAS NATURAL SERVICIOS SDG SA,A08431090,618.41,618.41,2014-01-23,RPPA
201400002583, 2013/N/220/9200/22100/,"FRA NºFE13321132432376 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL AV JAUME I, 27",GAS NATURAL SERVICIOS SDG SA,A08431090,21.03,21.03,2014-01-23,RPPA
201400002584, 2013/N/220/9200/22100/,"FRA NºFE13321132432375 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL AVDA JAUME I, 27",GAS NATURAL SERVICIOS SDG SA,A08431090,20.95,20.95,2014-01-23,RPPA
201400002585, 2013/N/220/9200/22100/,"FRA NºFE13321132125374 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL AV JAUME I, 23",GAS NATURAL SERVICIOS SDG SA,A08431090,522.89,522.89,2014-01-23,RPPA
201400002586, 2013/N/220/9200/22100/,"FRA NºFE13321132125375 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL AVDA JAIME I, 24 BJ",GAS NATURAL SERVICIOS SDG SA,A08431090,303.53,303.53,2014-01-23,RPPA
201400002587, 2013/N/220/9200/22100/,"FRA NºFE13321133674655 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL AV JAUME I, 18",GAS NATURAL SERVICIOS SDG SA,A08431090,1375.59,1375.59,2014-01-23,RPPA
201400002588, 2013/N/220/9200/22100/,"FRA NºFE13321133674656 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL AV JAUME I, 18",GAS NATURAL SERVICIOS SDG SA,A08431090,1556.17,1556.17,2014-01-23,RPPA
201400002589, 2013/N/220/9200/22100/,"FRA NºFE13321132125372 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL AV JAUME I, 21",GAS NATURAL SERVICIOS SDG SA,A08431090,250.37,250.37,2014-01-23,RPPA
201400002590, 2013/N/220/9200/22100/,FRA NºFE13321134407443 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL ESPAÑA ERRO,GAS NATURAL SERVICIOS SDG SA,A08431090,162.65,162.65,2014-01-23,RPPA
201400002591, 2013/N/220/9200/22100/,"FRA NºFE13321132679982 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL PZA CENTRO, 1",GAS NATURAL SERVICIOS SDG SA,A08431090,4002.61,4002.61,2014-01-23,RPPA
201400002592, 2013/N/220/9200/22100/,"FRA NºFE13321132036346 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL CONVENTO, 1 CARITAS",GAS NATURAL SERVICIOS SDG SA,A08431090,34.65,34.65,2014-01-23,RPPA
201400002593, 2013/N/220/9200/22100/,"FRA NºFE13321132036349 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL AV CORAZON JESUS, 102",GAS NATURAL SERVICIOS SDG SA,A08431090,32.57,32.57,2014-01-23,RPPA
201400002594, 2013/N/220/9200/22100/,"FRA NºFE13321132036337 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL ALTO DE LA VILLA, 61",GAS NATURAL SERVICIOS SDG SA,A08431090,49.8,49.8,2014-01-23,RPPA
201400002595, 2013/N/220/9200/22100/,FRA NºFE13321132036329 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL POLIGONO AREA GRUPO BOMBEO RIEGO GOTEO 10,GAS NATURAL SERVICIOS SDG SA,A08431090,76.24,76.24,2014-01-23,RPPA
201400002596, 2013/N/220/9200/22100/,FRA NºFE13321132036336 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL URBANIZACION CARMADAY ANTIGUA ESCUELA,GAS NATURAL SERVICIOS SDG SA,A08431090,48.07,48.07,2014-01-23,RPPA
201400002597, 2013/N/220/9200/22100/,"FRA NºFE13321133387107 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL ANGELES, 30 P02",GAS NATURAL SERVICIOS SDG SA,A08431090,290.22,290.22,2014-01-23,RPPA
201400002598, 2013/N/220/9200/22100/,"FRA NºFE13321133387108 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GENERAL ANGELES, 30 P02",GAS NATURAL SERVICIOS SDG SA,A08431090,350.23,350.23,2014-01-23,RPPA
201400002599, 2013/N/220/9200/22100/,"FRA NºFE13321132125373 OCT 2013 CONSUMO ENERGIA ELECTRICA JUZGADO DE PAZ AV JAIME I, 22",GAS NATURAL SERVICIOS SDG SA,A08431090,130.66,130.66,2014-01-23,RPPA
201400002600, 2013/N/220/9200/22100/,FRA NºFE13321132036369 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL SERVICIOS SOCIALES MOLETA 1,GAS NATURAL SERVICIOS SDG SA,A08431090,33.13,33.13,2014-01-23,RPPA
201400002601, 2013/N/220/9200/22100/,FRA NºFE13321132036370 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAN SERVICIOS SOCIALES MOLETA 2,GAS NATURAL SERVICIOS SDG SA,A08431090,58.81,58.81,2014-01-23,RPPA
201400002602, 2013/N/220/9200/22100/,FRA NºFE13321132036371 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL SERVICIOS SOCIALES MOLETA 2,GAS NATURAL SERVICIOS SDG SA,A08431090,37.85,37.85,2014-01-23,RPPA
201400002603, 2013/N/220/9200/22100/,FRA NºFE13321132036372 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL SERVICIOS SOCIALES MOELTA 3,GAS NATURAL SERVICIOS SDG SA,A08431090,18.68,18.68,2014-01-23,RPPA
201400002604, 2013/N/220/9200/22100/,FRA NºFE13321132036373 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL SERVICIOS SOCIALES MOLETA 4,GAS NATURAL SERVICIOS SDG SA,A08431090,19.87,19.87,2014-01-23,RPPA
201400002605, 2013/N/220/9200/22100/,"FRA NºFE13321132036364 OCT 2013 CONSUMO ENERGIA ELECTRICA CLUBS DE CONVIVENCIA MAESTRO RODRIGO, 5",GAS NATURAL SERVICIOS SDG SA,A08431090,904.6,904.6,2014-01-23,RPPA
201400002606, 2013/N/220/9200/22100/,FRA NºFE13321132036366 OCT 2013 CONSUMO ENERGIA ELECTRICA CLUBS DE CONVIVENCIA MAESTRO RODRIGO 15,GAS NATURAL SERVICIOS SDG SA,A08431090,703.84,703.84,2014-01-23,RPPA
201400002607, 2013/N/220/9200/22100/,FRA NºFE13321133674659 OCT 2013 CONSUMO ENERGIA ELECTRICA CLUBS DE CONVIVENCIA MAESTRO RODRIGO 15,GAS NATURAL SERVICIOS SDG SA,A08431090,951.75,951.75,2014-01-23,RPPA
201400002608, 2013/N/220/9200/22100/,"FRA NºFE13321132036361 OCT 2013 CONSUMO ENERGIA ELECTRICA HOGAR SAGRADA FAMILIA LA LLOSA, 3",GAS NATURAL SERVICIOS SDG SA,A08431090,2593.04,2593.04,2014-01-23,RPPA
201400002609, 2013/N/220/9200/22100/,"FRA NºFE13321132036362 OCT 2013 CONSUMO ENERGIA ELECTRICA HOGAR SAGRADA FAMILIA LA LLOSA, 3",GAS NATURAL SERVICIOS SDG SA,A08431090,2555.36,2555.36,2014-01-23,RPPA
201400002610, 2013/N/220/9200/22100/,"FRA NºFE13321132036363 OCT 2013 CONSUMO ENERGIA ELECTRICA HOGAR SAGRADA FAMILIA CL LA LLOSA, 3",GAS NATURAL SERVICIOS SDG SA,A08431090,2551.6,2551.6,2014-01-23,RPPA
201400002611, 2013/N/220/9200/22100/,"FRA NºFE13321133674658 OCT 2013 CONSUMO ENERGIA ELECTRICA HOGAR SAGRADA FAMILIA LA LLOSA, 3",GAS NATURAL SERVICIOS SDG SA,A08431090,2308.14,2308.14,2014-01-23,RPPA
201400002612, 2013/N/220/9200/22100/,"FRA NºFE13321133674661 OCT 2013 CONSUMO ENERGIA ELECTRICA CRIS LA PAZ, 2",GAS NATURAL SERVICIOS SDG SA,A08431090,496.17,496.17,2014-01-23,RPPA
201400002613, 2013/N/220/9200/22100/,"FRA NºFE13321133674668 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION AV SUROESTE, 39",GAS NATURAL SERVICIOS SDG SA,A08431090,1132.68,1132.68,2014-01-23,RPPA
201400002614, 2013/N/220/9200/22100/,"FRA NºFE13321133674671 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION XACO, 43",GAS NATURAL SERVICIOS SDG SA,A08431090,845.73,845.73,2014-01-23,RPPA
201400002615, 2013/N/220/9200/22100/,"FRA NºFE13321133674672 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION CARBONAIRE TRES , 15",GAS NATURAL SERVICIOS SDG SA,A08431090,939.5,939.5,2014-01-23,RPPA
201400002616, 2013/N/220/9200/22100/,"FRA NºFE13321132036397 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION OCTAVI TEN, 60",GAS NATURAL SERVICIOS SDG SA,A08431090,405.94,405.94,2014-01-23,RPPA
201400002617, 2013/N/220/9200/22100/,"FRA NºFE13321132036398 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION OCTAVI TEN, 60",GAS NATURAL SERVICIOS SDG SA,A08431090,256.0,256.0,2014-01-23,RPPA
201400002618, 2013/N/220/9200/22100/,"FRA NºFE13321132036399 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION OCTAVI TEN, 60",GAS NATURAL SERVICIOS SDG SA,A08431090,387.54,387.54,2014-01-23,RPPA
201400002619, 2013/N/220/9200/22100/,"FRA NºRE13321133674674 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION OCTAVI TEN I ORENGA, 60",GAS NATURAL SERVICIOS SDG SA,A08431090,612.53,612.53,2014-01-23,RPPA
201400002620, 2013/N/220/9200/22100/,FRA NºFE13321133674675 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION BELCAIRE 103  01,GAS NATURAL SERVICIOS SDG SA,A08431090,683.75,683.75,2014-01-23,RPPA
201400002621, 2013/N/220/9200/22100/,FRA NºFE13321134338188 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION GPO UNION ESPECIAL 39,GAS NATURAL SERVICIOS SDG SA,A08431090,400.82,400.82,2014-01-23,RPPA
201400002622, 2013/N/220/9200/22100/,FRA NºFE13321134338189 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION GPO UNION ESPECIAL 39,GAS NATURAL SERVICIOS SDG SA,A08431090,628.15,628.15,2014-01-23,RPPA
201400002623, 2013/N/220/9200/22100/,FRA NºFE13321133674665 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION C 0014,GAS NATURAL SERVICIOS SDG SA,A08431090,463.36,463.36,2014-01-23,RPPA
201400002624, 2013/N/220/9200/22100/,"FRA NºFE13321133674662 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION POETA LLORENTE, 115",GAS NATURAL SERVICIOS SDG SA,A08431090,269.47,269.47,2014-01-23,RPPA
201400002625, 2013/N/220/9200/22100/,"FRA NºFE13321133674649 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION PZA CENTRO, 1",GAS NATURAL SERVICIOS SDG SA,A08431090,519.13,519.13,2014-01-23,RPPA
201400002626, 2013/N/220/9200/22100/,FRA NºFE13321132036351 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION RDA ENRIQUE MARCO 0001,GAS NATURAL SERVICIOS SDG SA,A08431090,628.32,628.32,2014-01-23,RPPA
201400002627, 2013/N/220/9200/22100/,FRA NºFE13321132036352 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION RDA ENRIQUE MARCO 0001,GAS NATURAL SERVICIOS SDG SA,A08431090,455.12,455.12,2014-01-23,RPPA
201400002628, 2013/N/220/9200/22100/,FRA NºFE13321132036353 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION RDA ENRIQUE MARCO 0001,GAS NATURAL SERVICIOS SDG SA,A08431090,713.75,713.75,2014-01-23,RPPA
201400002629, 2013/N/220/9200/22100/,FRA NºFE13321133674651 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION RDA ENRIQUE MARCO 0001,GAS NATURAL SERVICIOS SDG SA,A08431090,968.86,968.86,2014-01-23,RPPA
201400002630, 2013/N/220/9200/22100/,FRA NºFE13321132036405 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION GPO UNION ESPECIAL 39,GAS NATURAL SERVICIOS SDG SA,A08431090,485.45,485.45,2014-01-23,RPPA
201400002631, 2013/N/220/9200/22100/,FRA NºFE13321132036381 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION SAN ANTONIO 10 J  C BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,56.72,56.72,2014-01-23,RPPA
201400002632, 2013/N/220/9200/22100/,"FRA NºFE13321132314934 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION ESCULTOR MARCO, 1",GAS NATURAL SERVICIOS SDG SA,A08431090,31.0,31.0,2014-01-23,RPPA
201400002633, 2013/N/220/9200/22100/,FRA NºFE13321132036341 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION NTRA SEÑORA LA ASUNCION 18,GAS NATURAL SERVICIOS SDG SA,A08431090,105.42,105.42,2014-01-23,RPPA
201400002634, 2013/N/220/9200/22100/,"FRA NºFE13321132243336 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL EDUCACION BALMES, 34",GAS NATURAL SERVICIOS SDG SA,A08431090,60.92,60.92,2014-01-23,RPPA
201400002635, 2013/N/220/9200/22100/,"FRA NºFE13321132036386 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL CULTURA SANCHIS TARAZONA, 37",GAS NATURAL SERVICIOS SDG SA,A08431090,203.98,203.98,2014-01-23,RPPA
201400002636, 2013/N/220/9200/22100/,"FRA NºFE13321132036387 OCT 2013 CONSUMO ENERGIA ELECTRICA ALUMBRADO PUBLICO SANCHIS TARAZONA, 37",GAS NATURAL SERVICIOS SDG SA,A08431090,172.0,172.0,2014-01-23,RPPA
201400002637, 2013/N/220/9200/22100/,FRA NºFE13321132036388 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL CULTURA SANCHIS TARAZONA 37,GAS NATURAL SERVICIOS SDG SA,A08431090,274.74,274.74,2014-01-23,RPPA
201400002638, 2013/N/220/9200/22100/,"FRA NºFE13321133674666 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL CULTURA SANCHIS TARAZONA, 37",GAS NATURAL SERVICIOS SDG SA,A08431090,321.96,321.96,2014-01-23,RPPA
201400002639, 2013/N/220/9200/22100/,"FRA NºFE13321132036342 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL CULTURA BENIFAGULL, 31",GAS NATURAL SERVICIOS SDG SA,A08431090,709.76,709.76,2014-01-23,RPPA
201400002640, 2013/N/220/9200/22100/,"FRA NºFE13321132036343 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL CULTURA BENIGAFULL, 31",GAS NATURAL SERVICIOS SDG SA,A08431090,637.14,637.14,2014-01-23,RPPA
201400002641, 2013/N/220/9200/22100/,"FRA NºFE13321132036344 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL CULTURAL BENIGAFULL, 31",GAS NATURAL SERVICIOS SDG SA,A08431090,545.19,545.19,2014-01-23,RPPA
201400002642, 2013/N/220/9200/22100/,"FRA NºFE13321134338153 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL CULTURA BENIGAFULL, 31",GAS NATURAL SERVICIOS SDG SA,A08431090,772.28,772.28,2014-01-23,RPPA
201400002643, 2013/N/220/9200/22100/,FRA NºFE13321133674667 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL DEPORTES SEGARRA 35,GAS NATURAL SERVICIOS SDG SA,A08431090,1110.13,1110.13,2014-01-23,RPPA
201400002644, 2013/N/220/9200/22100/,FRA NºFE13321132104090 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL DEPORTES POLIDEPORTIVO,GAS NATURAL SERVICIOS SDG SA,A08431090,83.71,83.71,2014-01-23,RPPA
201400002645, 2013/N/220/9200/22100/,FRA NºFE13321133674640 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL DEPORTES POLIDEPORTIVO,GAS NATURAL SERVICIOS SDG SA,A08431090,368.93,368.93,2014-01-23,RPPA
201400002646, 2013/N/220/9200/22100/,FRA NºFE13321132104091 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL DEPORTES POLIGONO C,GAS NATURAL SERVICIOS SDG SA,A08431090,664.62,664.62,2014-01-23,RPPA
201400002647, 2013/N/220/9200/22100/,"FRA NºFE13321132036384 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL DEPORTES SAN JOSE, 2",GAS NATURAL SERVICIOS SDG SA,A08431090,97.1,97.1,2014-01-23,RPPA
201400002648, 2013/N/220/9200/22100/,"FRA NºFE13321132036391 OCT 2013 CONSUMO ENERGIA ELECTRICA ADMON GRAL DEPORTES AV SUROESTE, 39",GAS NATURAL SERVICIOS SDG SA,A08431090,629.39,629.39,2014-01-23,RPPA
